     NH               Temp.Gaz         Td.01            Td.02            Td.03            Td.04            Td.05            Td.06            Td.07            Td.08            Td.09            Td.10            Td.11            Td.12            Ionisation       Pd.h2            Pd.co            FH2chi           DH2chi           FH2grain         DH2phot          FH2.ElRi         Cho.Ph.Gr        Cho.H2.Gr        Cho.photons      Cho.RC           Cho.ph.sec       Cho.eq.chi       Cho.total        Ref.C.tot        Ref.O.tot        Ref.S.tot        Ref.C+.tot       Ref.CO.tot       Ref.C*O.tot      Ref.H2O.tot      Ref.CS.tot       Ref.total        Cho.casc.H2      Ref.casc.H2      Cho.gas.gr       Ref.gas.gr    
   1.47496394E+22  6.16714619E+001  4.79171612E+001  4.85892684E+001  4.98505970E+001  5.18088623E+001  5.46128322E+001  5.85425151E+001  6.38842766E+001  7.08599961E+001  7.87777678E+001  8.45386548E+001  8.42525052E+001  8.30226275E+001  2.58722856E-007  5.56258532E-019  7.00044951E-015  2.54414610E-011  8.74335833E-011  3.36122517E-025  8.78580024E-014  6.20799802E-011  2.78727304E-022  6.02064438E-023  6.11458112E-019  2.21447782E-022  6.55926563E-024  5.08288701E-022  6.34947079E-019  1.61927932E-023  3.14645450E-019 -1.03678658E-022  3.10592427E-024  2.74078474E-019  8.67036568E-021  1.16654541E-020  9.44805263E-022  6.34758422E-019  1.22660607E-021  0.00000000E+000  2.10834528E-020  0.00000000E+000
   1.47930199E+22  6.23497265E+001  4.79171638E+001  4.85892710E+001  4.98505996E+001  5.18088649E+001  5.46128348E+001  5.85425178E+001  6.38842792E+001  7.08599988E+001  7.87777700E+001  8.45386564E+001  8.42525066E+001  8.30226290E+001  2.75975748E-007  6.74500911E-019  8.59700726E-015  2.53323827E-011  8.73953455E-011  3.00635976E-025  1.06535770E-013  6.21694984E-011  3.08859888E-022  6.02990822E-023  6.44098403E-019  2.21449935E-022  6.27245672E-024  5.09118361E-022  6.66823728E-019  1.88348330E-023  3.32601820E-019 -8.37918174E-023  3.32747298E-024  2.87842527E-019  8.83764101E-021  1.12720957E-020  8.35273434E-022  6.66632956E-019  1.18813264E-021  0.00000000E+000  2.03474004E-020  0.00000000E+000
   1.48364003E+22  6.30667348E+001  4.79171666E+001  4.85892738E+001  4.98506024E+001  5.18088677E+001  5.46128377E+001  5.85425206E+001  6.38842821E+001  7.08600017E+001  7.87777723E+001  8.45386581E+001  8.42525082E+001  8.30226306E+001  2.95074312E-007  8.18451776E-019  1.05746645E-014  2.52168507E-011  8.73465635E-011  2.67846410E-025  1.29274865E-013  6.22589875E-011  3.42478629E-022  6.03920422E-023  6.79472665E-019  2.21452175E-022  5.99993096E-024  5.10144456E-022  7.01376417E-019  2.20878004E-023  3.52050797E-019 -6.00546041E-023  3.56736520E-024  3.02748491E-019  9.01516348E-021  1.08710806E-020  7.37179861E-022  7.01184474E-019  1.14450969E-021  0.00000000E+000  1.95587207E-020  0.00000000E+000
   1.48797807E+22  6.38216679E+001  4.79171696E+001  4.85892769E+001  4.98506055E+001  5.18088708E+001  5.46128408E+001  5.85425238E+001  6.38842852E+001  7.08600048E+001  7.87777749E+001  8.45386600E+001  8.42525100E+001  8.30226324E+001  3.16198498E-007  9.93867023E-019  1.30298364E-014  2.50947023E-011  8.72878513E-011  2.37827309E-025  1.56984629E-013  6.23501334E-011  3.80021406E-022  6.04869537E-023  7.17722150E-019  2.21454524E-022  5.74074917E-024  5.11395754E-022  7.38745115E-019  2.61472304E-023  3.73064013E-019 -3.20651144E-023  3.82870753E-024  3.18865441E-019  9.20277078E-021  1.04628206E-020  6.50406213E-022  7.38552820E-019  1.09513561E-021  0.00000000E+000  1.87166651E-020  0.00000000E+000
   1.49231612E+22  6.46133656E+001  4.79171729E+001  4.85892802E+001  4.98506088E+001  5.18088742E+001  5.46128442E+001  5.85425272E+001  6.38842886E+001  7.08600082E+001  7.87777778E+001  8.45386621E+001  8.42525119E+001  8.30226344E+001  3.39541287E-007  1.20784117E-018  1.60848949E-014  2.49657945E-011  8.72198671E-011  2.10580346E-025  1.90785888E-013  6.24448583E-011  4.21986542E-022  6.05856735E-023  7.58978365E-019  2.21456999E-022  5.49425830E-024  5.12902641E-022  7.79061020E-019  3.12855035E-023  3.95705795E-019  6.25568923E-025  4.11551223E-024  3.36260928E-019  9.40016545E-021  1.00478105E-020  5.74509008E-022  7.78869030E-019  1.03936789E-021  0.00000000E+000  1.78208613E-020  0.00000000E+000
   1.49665416E+22  6.54403356E+001  4.79171766E+001  4.85892839E+001  4.98506125E+001  5.18088778E+001  5.46128479E+001  5.85425309E+001  6.38842924E+001  7.08600120E+001  7.87777809E+001  8.45386645E+001  8.42525141E+001  8.30226366E+001  3.65309292E-007  1.46913411E-018  1.98973544E-014  2.48300578E-011  8.71433148E-011  1.86045284E-025  2.32062576E-013  6.25453193E-011  4.68942075E-022  6.06902846E-023  8.03360608E-019  2.21459615E-022  5.26007081E-024  5.14697377E-022  8.22479526E-019  3.78880156E-023  4.20032314E-019  3.85107018E-023  4.43315170E-024  3.54999334E-019  9.60688858E-021  9.62655041E-021  5.08829194E-022  8.22288306E-019  9.76527984E-022  0.00000000E+000  1.68713408E-020  0.00000000E+000
   1.50099221E+22  6.63007852E+001  4.79171806E+001  4.85892878E+001  4.98506165E+001  5.18088818E+001  5.46128519E+001  5.85425350E+001  6.38842965E+001  7.08600161E+001  7.87777843E+001  8.45386671E+001  8.42525165E+001  8.30226390E+001  3.93723630E-007  1.78858253E-018  2.46669668E-014  2.46875788E-011  8.70589688E-011  1.64111285E-025  2.82526732E-013  6.26539164E-011  5.21536608E-022  6.08031040E-023  8.50973880E-019  2.21462380E-022  5.03807472E-024  5.16814177E-022  8.69073981E-019  4.65061617E-023  4.46091591E-019  8.21238826E-023  4.78912923E-024  3.75139772E-019  9.82228846E-021  9.19943704E-021  4.52561308E-022  8.68883786E-019  9.05906940E-022  0.00000000E+000  1.58685399E-020  0.00000000E+000
   1.50533025E+22  6.71926840E+001  4.79171849E+001  4.85892922E+001  4.98506209E+001  5.18088862E+001  5.46128563E+001  5.85425395E+001  6.38843010E+001  7.08600206E+001  7.87777881E+001  8.45386699E+001  8.42525191E+001  8.30226417E+001  4.25021504E-007  2.17961964E-018  3.06560280E-014  2.45387299E-011  8.69677864E-011  1.44628854E-025  3.44300615E-013  6.27733568E-011  5.80512063E-022  6.09267460E-023  9.01907783E-019  2.21465294E-022  4.82842259E-024  5.19293858E-022  9.18934843E-019  5.79469064E-023  4.73925387E-019  1.32034850E-022  5.19450672E-024  3.96733006E-019  1.00454720E-020  8.76660594E-021  4.04863022E-022  9.18745726E-019  8.26770143E-022  0.00000000E+000  1.48132632E-020  0.00000000E+000
   1.50966830E+22  6.81138798E+001  4.79171896E+001  4.85892969E+001  4.98506256E+001  5.18088910E+001  5.46128612E+001  5.85425443E+001  6.38843059E+001  7.08600255E+001  7.87777922E+001  8.45386731E+001  8.42525221E+001  8.30226447E+001  4.59459013E-007  2.65893418E-018  3.82033864E-014  2.43843578E-011  8.68711659E-011  1.27421421E-025  4.20020813E-013  6.29068285E-011  6.46718719E-022  6.10642922E-023  9.56236911E-019  2.21468342E-022  4.63156909E-024  5.22189171E-022  9.72137916E-019  7.34107845E-023  5.03573839E-019  1.88848753E-022  5.66651704E-024  4.19817081E-019  1.02752376E-020  8.32773914E-021  3.64886644E-022  9.71949756E-019  7.38356606E-022  0.00000000E+000  1.37065760E-020  0.00000000E+000
   1.51400634E+22  6.90623141E+001  4.79171949E+001  4.85893022E+001  4.98506309E+001  5.18088963E+001  5.46128665E+001  5.85425497E+001  6.38843112E+001  7.08600309E+001  7.87777968E+001  8.45386766E+001  8.42525253E+001  8.30226480E+001  4.97316570E-007  3.24730951E-018  4.77567144E-014  2.42260782E-011  8.67715107E-011  1.12295742E-025  5.12970817E-013  6.30584029E-011  7.21132979E-022  6.12196842E-023  1.01402420E-018  2.21471498E-022  4.44829706E-024  5.25578291E-022  1.02874786E-018  9.47348782E-023  5.35086067E-019  2.53015453E-022  6.23365878E-024  4.44410367E-019  1.05099617E-020  7.88178887E-021  3.31850072E-022  1.02856043E-018  6.40243920E-022  0.00000000E+000  1.25495613E-020  0.00000000E+000
   1.51611522E+22  6.93627904E+001  4.79171976E+001  4.85893049E+001  4.98506336E+001  5.18088990E+001  5.46128692E+001  5.85425525E+001  6.38843140E+001  7.08600337E+001  7.87777992E+001  8.45386785E+001  8.42525271E+001  8.30226497E+001  5.16680440E-007  3.57783403E-018  5.32182678E-014  2.41483543E-011  8.67200958E-011  1.08078925E-025  5.65185282E-013  6.31369273E-011  7.60610017E-022  6.12985381E-023  1.04381273E-018  2.21472983E-022  4.36229931E-024  5.27386495E-022  1.05817503E-018  1.07830803E-022  5.47815693E-019  2.74406976E-022  6.53907286E-024  4.61142493E-019  1.05824825E-020  7.63351519E-021  3.17202496E-022  1.05801870E-018  6.07855250E-022  0.00000000E+000  1.21793109E-020  0.00000000E+000
   1.51724498E+22  6.95387497E+001  4.79171991E+001  4.85893064E+001  4.98506351E+001  5.18089005E+001  5.46128707E+001  5.85425540E+001  6.38843156E+001  7.08600352E+001  7.87778005E+001  8.45386795E+001  8.42525280E+001  8.30226507E+001  5.27447194E-007  3.76979039E-018  5.64241149E-014  2.41067349E-011  8.66930146E-011  1.05695046E-025  5.95509672E-013  6.31817894E-011  7.82713620E-022  6.13436289E-023  1.06008707E-018  2.21473792E-022  4.31789118E-024  5.28423745E-022  1.07423539E-018  1.15835361E-022  5.55016876E-019  2.87282236E-022  6.72006315E-024  4.70035541E-019  1.06245550E-020  7.50175172E-021  3.10027029E-022  1.07413211E-018  5.88378525E-022  0.00000000E+000  1.19616696E-020  0.00000000E+000
   1.51833439E+22  6.97785275E+001  4.79172006E+001  4.85893079E+001  4.98506366E+001  5.18089020E+001  5.46128723E+001  5.85425555E+001  6.38843171E+001  7.08600368E+001  7.87778018E+001  8.45386805E+001  8.42525290E+001  8.30226517E+001  5.38234677E-007  3.96574408E-018  5.97506777E-014  2.40667940E-011  8.66685630E-011  1.02500349E-025  6.26466142E-013  6.32282353E-011  8.04684281E-022  6.13908166E-023  1.07583756E-018  2.21474606E-022  4.27696120E-024  5.29493250E-022  1.08968420E-018  1.24392963E-022  5.63411169E-019  3.05308125E-022  6.91490567E-024  4.76933390E-019  1.06823698E-020  7.38567117E-021  3.03844747E-022  1.08954965E-018  5.61213149E-022  0.00000000E+000  1.16641154E-020  0.00000000E+000
   1.51938489E+22  7.00117556E+001  4.79172020E+001  4.85893093E+001  4.98506381E+001  5.18089035E+001  5.46128737E+001  5.85425571E+001  6.38843186E+001  7.08600383E+001  7.87778031E+001  8.45386816E+001  8.42525299E+001  8.30226526E+001  5.48882558E-007  4.16439811E-018  6.31597889E-014  2.40284887E-011  8.66455353E-011  9.95114760E-026  6.57849271E-013  6.32748960E-011  8.26503625E-022  6.14381589E-023  1.09123982E-018  2.21475393E-022  4.23848850E-024  5.30572664E-022  1.10479192E-018  1.33433187E-022  5.71643831E-019  3.23250090E-022  7.11649591E-024  4.83686864E-019  1.07382438E-020  7.27312856E-021  2.98226456E-022  1.10465926E-018  5.34255885E-022  0.00000000E+000  1.13736128E-020  0.00000000E+000
   1.52056671E+22  7.02897075E+001  4.79172037E+001  4.85893110E+001  4.98506398E+001  5.18089052E+001  5.46128755E+001  5.85425588E+001  6.38843203E+001  7.08600400E+001  7.87778046E+001  8.45386827E+001  8.42525310E+001  8.30226537E+001  5.61187331E-007  4.40045430E-018  6.72574470E-014  2.39857848E-011  8.66207732E-011  9.60869510E-026  6.95141335E-013  6.33301303E-011  8.51818406E-022  6.14942201E-023  1.10878486E-018  2.21476286E-022  4.19658357E-024  5.31853110E-022  1.12198320E-018  1.44665807E-022  5.81328129E-019  3.45148268E-022  7.36331172E-024  4.91018037E-019  1.08047320E-020  7.14777100E-021  2.92367307E-022  1.12183725E-018  5.01483911E-022  0.00000000E+000  1.10260209E-020  0.00000000E+000
   1.52169928E+22  7.05439183E+001  4.79172054E+001  4.85893127E+001  4.98506414E+001  5.18089069E+001  5.46128771E+001  5.85425605E+001  6.38843221E+001  7.08600418E+001  7.87778061E+001  8.45386839E+001  8.42525321E+001  8.30226548E+001  5.73247631E-007  4.63934467E-018  7.14478352E-014  2.39453426E-011  8.65978688E-011  9.30960269E-026  7.32881090E-013  6.33854074E-011  8.76869108E-022  6.15501195E-023  1.12588923E-018  2.21477136E-022  4.15749605E-024  5.33141888E-022  1.13876413E-018  1.56574906E-022  5.90482154E-019  3.65652076E-022  7.61923543E-024  4.98518346E-019  1.08647439E-020  7.02431270E-021  2.87064662E-022  1.13862773E-018  4.70898207E-022  0.00000000E+000  1.07068062E-020  0.00000000E+000
   1.52278466E+22  7.07889296E+001  4.79172070E+001  4.85893143E+001  4.98506431E+001  5.18089085E+001  5.46128788E+001  5.85425622E+001  6.38843237E+001  7.08600434E+001  7.87778075E+001  8.45386850E+001  8.42525331E+001  8.30226559E+001  5.85087988E-007  4.88093726E-018  7.57310699E-014  2.39071944E-011  8.65772085E-011  9.03283362E-026  7.71047807E-013  6.34410620E-011  9.01627160E-022  6.16063087E-023  1.14251688E-018  2.21477951E-022  4.12123345E-024  5.34443444E-022  1.15507895E-018  1.69198974E-022  5.99390228E-019  3.85866935E-022  7.88685117E-024  5.05797115E-019  1.09219380E-020  6.90486008E-021  2.82326038E-022  1.15494637E-018  4.40837153E-022  0.00000000E+000  1.03979596E-020  0.00000000E+000
   1.52382482E+22  7.10251574E+001  4.79172086E+001  4.85893159E+001  4.98506447E+001  5.18089101E+001  5.46128804E+001  5.85425638E+001  6.38843254E+001  7.08600451E+001  7.87778090E+001  8.45386861E+001  8.42525342E+001  8.30226569E+001  5.96702309E-007  5.12468722E-018  8.00990848E-014  2.38713445E-011  8.65588834E-011  8.77623934E-026  8.09555405E-013  6.34970945E-011  9.26066739E-022  6.16627916E-023  1.15867058E-018  2.21478732E-022  4.08763737E-024  5.35757425E-022  1.17093000E-018  1.82553575E-022  6.08059860E-019  4.05802064E-022  8.16710255E-024  5.12854697E-019  1.09763995E-020  6.78909793E-021  2.78094835E-022  1.17080116E-018  4.11270792E-022  0.00000000E+000  1.00990875E-020  0.00000000E+000
   1.52502100E+22  7.13161243E+001  4.79172105E+001  4.85893178E+001  4.98506465E+001  5.18089120E+001  5.46128823E+001  5.85425657E+001  6.38843273E+001  7.08600470E+001  7.87778106E+001  8.45386875E+001  8.42525354E+001  8.30226582E+001  6.10435624E-007  5.42101759E-018  8.54802913E-014  2.38312361E-011  8.65404445E-011  8.47230791E-026  8.56369895E-013  6.35655788E-011  9.55064068E-022  6.17318511E-023  1.17746813E-018  2.21479637E-022  4.05069707E-024  5.37364512E-022  1.18935143E-018  1.99685408E-022  6.18562437E-019  4.30944059E-022  8.52550666E-024  5.20575652E-019  1.10429459E-020  6.65660273E-021  2.73685355E-022  1.18920008E-018  3.74123592E-022  0.00000000E+000  9.72948350E-021  0.00000000E+000
   1.52615737E+22  7.15773136E+001  4.79172123E+001  4.85893196E+001  4.98506484E+001  5.18089139E+001  5.46128842E+001  5.85425676E+001  6.38843292E+001  7.08600490E+001  7.87778123E+001  8.45386887E+001  8.42525366E+001  8.30226594E+001  6.23782243E-007  5.71849859E-018  9.09477192E-014  2.37944109E-011  8.65252228E-011  8.21245073E-026  9.03366077E-013  6.36341781E-011  9.83528008E-022  6.18007662E-023  1.19564197E-018  2.21480489E-022  4.01694644E-024  5.38982179E-022  1.20718819E-018  2.17884651E-022  6.28365447E-019  4.54040313E-022  8.90287300E-024  5.28479766E-019  1.11011306E-020  6.52627794E-021  2.69777960E-022  1.20704869E-018  3.40091867E-022  0.00000000E+000  9.39632053E-021  0.00000000E+000
   1.52723692E+22  7.18271255E+001  4.79172141E+001  4.85893214E+001  4.98506502E+001  5.18089157E+001  5.46128860E+001  5.85425694E+001  6.38843311E+001  7.08600508E+001  7.87778139E+001  8.45386900E+001  8.42525378E+001  8.30226606E+001  6.36780381E-007  6.01688558E-018  9.64998830E-014  2.37608843E-011  8.65137322E-011  7.97403104E-026  9.50505461E-013  6.37033534E-011  1.01142473E-021  6.18701456E-023  1.21315538E-018  2.21481298E-022  3.98638901E-024  5.40616505E-022  1.22437811E-018  2.37207046E-022  6.37843407E-019  4.76625558E-022  9.30322481E-024  5.36060714E-019  1.11556103E-020  6.40064160E-021  2.66390433E-022  1.22424336E-018  3.06904396E-022  0.00000000E+000  9.07644800E-021  0.00000000E+000
   1.52826250E+22  7.20662215E+001  4.79172158E+001  4.85893231E+001  4.98506519E+001  5.18089174E+001  5.46128878E+001  5.85425712E+001  6.38843329E+001  7.08600526E+001  7.87778154E+001  8.45386912E+001  8.42525389E+001  8.30226617E+001  6.49427450E-007  6.31532230E-018  1.02121919E-013  2.37306170E-011  8.65060455E-011  7.75474424E-026  9.97652771E-013  6.37730814E-011  1.03872547E-021  6.19399722E-023  1.23002185E-018  2.21482065E-022  3.95882412E-024  5.42266490E-022  1.24093391E-018  2.57663600E-022  6.47011154E-019  4.98723602E-022  9.72812128E-024  5.43322877E-019  1.12065354E-020  6.27943137E-021  2.63462469E-022  1.24080375E-018  2.74506201E-022  0.00000000E+000  8.76918037E-021  0.00000000E+000
   1.52948037E+22  7.23753006E+001  4.79172179E+001  4.85893253E+001  4.98506540E+001  5.18089196E+001  5.46128899E+001  5.85425734E+001  6.38843350E+001  7.08600548E+001  7.87778173E+001  8.45386927E+001  8.42525403E+001  8.30226632E+001  6.64899651E-007  6.69036967E-018  1.09295680E-013  2.36971685E-011  8.65024950E-011  7.48205179E-026  1.05690343E-012  6.38622304E-011  1.07219038E-021  6.20292839E-023  1.25028420E-018  2.21482985E-022  3.92839310E-024  5.44373674E-022  1.26079035E-018  2.85108129E-022  6.58611496E-019  5.27975238E-022  1.03038971E-023  5.51357800E-019  1.12715279E-020  6.13599271E-021  2.60455811E-022  1.26063195E-018  2.31784262E-022  0.00000000E+000  8.37036187E-021  0.00000000E+000
   1.53062212E+22  7.26456101E+001  4.79172200E+001  4.85893273E+001  4.98506561E+001  5.18089216E+001  5.46128920E+001  5.85425755E+001  6.38843371E+001  7.08600569E+001  7.87778191E+001  8.45386942E+001  8.42525417E+001  8.30226645E+001  6.79753589E-007  7.06222315E-018  1.16509268E-013  2.36686057E-011  8.65044458E-011  7.25598529E-026  1.11564938E-012  6.39514895E-011  1.10463388E-021  6.21183678E-023  1.26964455E-018  2.21483840E-022  3.90176629E-024  5.46491722E-022  1.27979690E-018  3.14284567E-022  6.69258105E-019  5.54146918E-022  1.09196631E-023  5.59585029E-019  1.13252827E-020  5.99524475E-021  2.57893170E-022  1.27965361E-018  1.93640855E-022  0.00000000E+000  8.02008252E-021  0.00000000E+000
   1.53169252E+22  7.29015808E+001  4.79172219E+001  4.85893292E+001  4.98506580E+001  5.18089236E+001  5.46128940E+001  5.85425775E+001  6.38843392E+001  7.08600589E+001  7.87778209E+001  8.45386956E+001  8.42525430E+001  8.30226658E+001  6.94053830E-007  7.43051227E-018  1.23757385E-013  2.36448604E-011  8.65125165E-011  7.05098159E-026  1.17383231E-012  6.40414885E-011  1.13602356E-021  6.22080503E-023  1.28807109E-018  2.21484643E-022  3.87893099E-024  5.48628378E-022  1.29788717E-018  3.45255716E-022  6.79470409E-019  5.79508166E-022  1.15816498E-023  5.67328535E-019  1.13740279E-020  5.86016564E-021  2.55804859E-022  1.29774983E-018  1.56755109E-022  0.00000000E+000  7.68710843E-021  0.00000000E+000
   1.53303051E+22  7.32586164E+001  4.79172244E+001  4.85893318E+001  4.98506606E+001  5.18089261E+001  5.46128965E+001  5.85425801E+001  6.38843417E+001  7.08600615E+001  7.87778232E+001  8.45386974E+001  8.42525447E+001  8.30226676E+001  7.12561840E-007  7.92019301E-018  1.33576707E-013  2.36203189E-011  8.65340101E-011  6.77657114E-026  1.25119339E-012  6.41648850E-011  1.17663458E-021  6.23310771E-023  1.31140415E-018  2.21485662E-022  3.85407882E-024  5.51550217E-022  1.32074479E-018  3.89970174E-022  6.93326170E-019  6.15808607E-022  1.25581270E-023  5.76061115E-019  1.14406617E-020  5.69063073E-021  2.53769706E-022  1.32056947E-018  1.04187009E-022  0.00000000E+000  7.22059865E-021  0.00000000E+000
   1.53425700E+22  7.35587610E+001  4.79172268E+001  4.85893341E+001  4.98506629E+001  5.18089285E+001  5.46128990E+001  5.85425825E+001  6.38843442E+001  7.08600640E+001  7.87778253E+001  8.45386991E+001  8.42525463E+001  8.30226692E+001  7.30004374E-007  8.39725806E-018  1.43310515E-013  2.36035902E-011  8.65650094E-011  6.56030013E-026  1.32656117E-012  6.42879810E-011  1.21525867E-021  6.24533190E-023  1.33329262E-018  2.21486592E-022  3.83453101E-024  5.54474476E-022  1.34223547E-018  4.37595368E-022  7.05731718E-019  6.47188262E-022  1.36181807E-023  5.85001990E-019  1.14904076E-020  5.52535641E-021  2.52169003E-022  1.34208046E-018  5.87783879E-023  0.00000000E+000  6.82656787E-021  0.00000000E+000
