# NH                 T_gas  H            H2           C            CO
  3.4079e+19      97.4532   2.0644e-01   3.9677e-01   4.2780e-05   5.4194e-05
  3.5361e+19      97.4834   2.0642e-01   3.9678e-01   4.2768e-05   5.4207e-05
  3.6690e+19      97.5145   2.0640e-01   3.9679e-01   4.2756e-05   5.4220e-05
  3.8070e+19      97.5466   2.0639e-01   3.9679e-01   4.2743e-05   5.4234e-05
  3.9502e+19      97.5795   2.0637e-01   3.9680e-01   4.2729e-05   5.4248e-05
  4.0987e+19      97.6134   2.0635e-01   3.9681e-01   4.2715e-05   5.4262e-05
  4.2528e+19      97.6483   2.0632e-01   3.9683e-01   4.2701e-05   5.4277e-05
  4.4128e+19      97.6842   2.0630e-01   3.9684e-01   4.2686e-05   5.4292e-05
  4.5787e+19      97.7212   2.0628e-01   3.9685e-01   4.2671e-05   5.4308e-05
  4.7509e+19      97.7593   2.0626e-01   3.9686e-01   4.2655e-05   5.4325e-05
  4.9296e+19      97.7985   2.0623e-01   3.9687e-01   4.2639e-05   5.4342e-05
  5.1149e+19      97.8388   2.0621e-01   3.9688e-01   4.2622e-05   5.4359e-05
  5.3073e+19      97.8804   2.0618e-01   3.9690e-01   4.2605e-05   5.4377e-05
  5.5069e+19      97.9231   2.0615e-01   3.9691e-01   4.2587e-05   5.4396e-05
  5.7139e+19      97.9672   2.0613e-01   3.9692e-01   4.2568e-05   5.4415e-05
  5.9288e+19      98.0125   2.0610e-01   3.9694e-01   4.2549e-05   5.4435e-05
  6.1518e+19      98.0592   2.0607e-01   3.9695e-01   4.2529e-05   5.4456e-05
  6.3831e+19      98.1073   2.0604e-01   3.9697e-01   4.2509e-05   5.4477e-05
  6.6231e+19      98.1569   2.0600e-01   3.9699e-01   4.2488e-05   5.4499e-05
  6.8722e+19      98.2079   2.0597e-01   3.9700e-01   4.2466e-05   5.4521e-05
  7.1306e+19      98.2605   2.0594e-01   3.9702e-01   4.2443e-05   5.4546e-05
  7.3988e+19      98.3146   2.0590e-01   3.9704e-01   4.2420e-05   5.4569e-05
  7.6770e+19      98.3703   2.0586e-01   3.9706e-01   4.2396e-05   5.4594e-05
  7.9657e+19      98.4277   2.0582e-01   3.9708e-01   4.2372e-05   5.4620e-05
  8.2653e+19      98.4868   2.0578e-01   3.9710e-01   4.2346e-05   5.4646e-05
  8.5761e+19      98.5477   2.0574e-01   3.9712e-01   4.2320e-05   5.4674e-05
  8.8986e+19      98.6105   2.0570e-01   3.9714e-01   4.2292e-05   5.4703e-05
  9.2332e+19      98.6751   2.0566e-01   3.9716e-01   4.2264e-05   5.4732e-05
  9.5804e+19      98.7416   2.0561e-01   3.9718e-01   4.2235e-05   5.4762e-05
  9.9407e+19      98.8101   2.0556e-01   3.9721e-01   4.2205e-05   5.4794e-05
  1.0315e+20      98.8807   2.0551e-01   3.9723e-01   4.2174e-05   5.4826e-05
  1.0702e+20      98.9534   2.0546e-01   3.9726e-01   4.2142e-05   5.4859e-05
  1.1105e+20      99.0282   2.0541e-01   3.9728e-01   4.2109e-05   5.4894e-05
  1.1522e+20      99.1053   2.0535e-01   3.9731e-01   4.2075e-05   5.4930e-05
  1.1956e+20      99.1846   2.0529e-01   3.9734e-01   4.2040e-05   5.4966e-05
  1.2405e+20      99.2663   2.0524e-01   3.9737e-01   4.2004e-05   5.5004e-05
  1.2872e+20      99.3504   2.0517e-01   3.9740e-01   4.1966e-05   5.5043e-05
  1.3356e+20      99.4370   2.0511e-01   3.9743e-01   4.1927e-05   5.5084e-05
  1.3858e+20      99.5262   2.0504e-01   3.9747e-01   4.1887e-05   5.5126e-05
  1.4379e+20      99.6179   2.0498e-01   3.9750e-01   4.1846e-05   5.5169e-05
  1.4920e+20      99.7124   2.0490e-01   3.9754e-01   4.1803e-05   5.5213e-05
  1.5481e+20      99.8096   2.0483e-01   3.9757e-01   4.1759e-05   5.5260e-05
  1.6063e+20      99.9096   2.0476e-01   3.9761e-01   4.1714e-05   5.5307e-05
  1.6667e+20     100.0127   2.0468e-01   3.9765e-01   4.1667e-05   5.5356e-05
  1.7294e+20     100.1197   2.0460e-01   3.9769e-01   4.1618e-05   5.5407e-05
  1.7944e+20     100.2297   2.0451e-01   3.9773e-01   4.1568e-05   5.5459e-05
  1.8619e+20     100.3429   2.0442e-01   3.9778e-01   4.1516e-05   5.5513e-05
  1.9319e+20     100.4593   2.0433e-01   3.9782e-01   4.1463e-05   5.5569e-05
  2.0046e+20     100.5791   2.0424e-01   3.9787e-01   4.1408e-05   5.5627e-05
  2.0800e+20     100.7024   2.0414e-01   3.9792e-01   4.1351e-05   5.5687e-05
  2.1582e+20     100.8292   2.0404e-01   3.9797e-01   4.1293e-05   5.5748e-05
  2.2394e+20     100.9595   2.0393e-01   3.9802e-01   4.1232e-05   5.5811e-05
  2.3236e+20     101.0935   2.0383e-01   3.9807e-01   4.1170e-05   5.5876e-05
  2.4109e+20     101.2313   2.0371e-01   3.9813e-01   4.1105e-05   5.5944e-05
  2.5016e+20     101.3729   2.0360e-01   3.9819e-01   4.1039e-05   5.6013e-05
  2.5957e+20     101.5183   2.0348e-01   3.9825e-01   4.0971e-05   5.6085e-05
  2.6933e+20     101.6678   2.0335e-01   3.9831e-01   4.0901e-05   5.6159e-05
  2.7946e+20     101.8213   2.0322e-01   3.9838e-01   4.0828e-05   5.6235e-05
  2.8997e+20     101.9790   2.0309e-01   3.9844e-01   4.0753e-05   5.6313e-05
  3.0087e+20     102.1409   2.0295e-01   3.9851e-01   4.0676e-05   5.6395e-05
  3.1218e+20     102.3071   2.0281e-01   3.9858e-01   4.0597e-05   5.6478e-05
  3.2392e+20     102.4777   2.0266e-01   3.9866e-01   4.0515e-05   5.6564e-05
  3.3611e+20     102.6528   2.0250e-01   3.9874e-01   4.0431e-05   5.6652e-05
  3.4874e+20     102.8325   2.0234e-01   3.9882e-01   4.0344e-05   5.6743e-05
  3.6186e+20     103.0002   2.0228e-01   3.9885e-01   3.9877e-05   5.7237e-05
  3.7547e+20     103.1196   2.0211e-01   3.9893e-01   3.9798e-05   5.7321e-05
  3.8959e+20     103.3127   2.0194e-01   3.9902e-01   3.9701e-05   5.7424e-05
  4.0424e+20     103.5107   2.0175e-01   3.9911e-01   3.9600e-05   5.7530e-05
  4.1944e+20     103.7137   2.0156e-01   3.9921e-01   3.9496e-05   5.7639e-05
  4.3521e+20     103.9218   2.0137e-01   3.9930e-01   3.9389e-05   5.7751e-05
  4.5158e+20     104.1352   2.0116e-01   3.9940e-01   3.9280e-05   5.7866e-05
  4.6856e+20     104.3540   2.0095e-01   3.9951e-01   3.9167e-05   5.7985e-05
  4.8618e+20     104.5781   2.0074e-01   3.9962e-01   3.9051e-05   5.8108e-05
  5.0446e+20     104.8079   2.0051e-01   3.9973e-01   3.8932e-05   5.8233e-05
  5.2343e+20     105.0433   2.0028e-01   3.9985e-01   3.8809e-05   5.8363e-05
  5.4312e+20     105.2845   2.0004e-01   3.9997e-01   3.8683e-05   5.8496e-05
  5.6354e+20     105.5316   1.9979e-01   4.0009e-01   3.8553e-05   5.8633e-05
  5.8473e+20     105.7847   1.9953e-01   4.0022e-01   3.8420e-05   5.8773e-05
  6.0672e+20     106.0440   1.9926e-01   4.0036e-01   3.8283e-05   5.8918e-05
  6.2954e+20     106.3094   1.9898e-01   4.0050e-01   3.8142e-05   5.9066e-05
  6.5321e+20     106.5812   1.9870e-01   4.0064e-01   3.7998e-05   5.9219e-05
  6.7777e+20     106.8595   1.9840e-01   4.0079e-01   3.7849e-05   5.9376e-05
  7.0326e+20     107.1442   1.9809e-01   4.0094e-01   3.7697e-05   5.9537e-05
  7.2971e+20     107.4355   1.9777e-01   4.0110e-01   3.7540e-05   5.9702e-05
  7.5715e+20     107.7336   1.9744e-01   4.0127e-01   3.7380e-05   5.9872e-05
  7.8562e+20     108.0383   1.9710e-01   4.0144e-01   3.7215e-05   6.0046e-05
  8.1516e+20     108.3499   1.9675e-01   4.0161e-01   3.7046e-05   6.0225e-05
  8.4582e+20     108.6683   1.9638e-01   4.0179e-01   3.6872e-05   6.0409e-05
  8.7762e+20     108.9935   1.9601e-01   4.0198e-01   3.6694e-05   6.0597e-05
  9.1063e+20     109.3256   1.9562e-01   4.0218e-01   3.6512e-05   6.0790e-05
  9.4487e+20     109.6646   1.9521e-01   4.0238e-01   3.6325e-05   6.0989e-05
  9.8040e+20     110.0105   1.9479e-01   4.0259e-01   3.6133e-05   6.1191e-05
  1.0173e+21     110.3631   1.9436e-01   4.0281e-01   3.5937e-05   6.1399e-05
  1.0555e+21     110.7225   1.9391e-01   4.0303e-01   3.5736e-05   6.1612e-05
  1.0952e+21     111.0885   1.9345e-01   4.0326e-01   3.5531e-05   6.1830e-05
  1.1364e+21     111.4610   1.9297e-01   4.0350e-01   3.5320e-05   6.2054e-05
  1.1791e+21     111.8400   1.9248e-01   4.0375e-01   3.5105e-05   6.2282e-05
  1.2235e+21     112.2252   1.9197e-01   4.0400e-01   3.4885e-05   6.2516e-05
  1.2695e+21     112.6164   1.9144e-01   4.0427e-01   3.4660e-05   6.2755e-05
  1.3172e+21     113.0135   1.9089e-01   4.0454e-01   3.4430e-05   6.2999e-05
  1.3668e+21     113.4162   1.9033e-01   4.0482e-01   3.4195e-05   6.3248e-05
  1.4182e+21     113.8244   1.8974e-01   4.0512e-01   3.3956e-05   6.3503e-05
  1.4715e+21     114.2377   1.8914e-01   4.0542e-01   3.3712e-05   6.3762e-05
  1.5268e+21     114.6558   1.8852e-01   4.0573e-01   3.3462e-05   6.4028e-05
  1.5842e+21     115.0784   1.8787e-01   4.0605e-01   3.3208e-05   6.4298e-05
  1.6438e+21     115.5052   1.8721e-01   4.0638e-01   3.2949e-05   6.4574e-05
  1.7056e+21     115.9358   1.8652e-01   4.0673e-01   3.2684e-05   6.4856e-05
  1.7698e+21     116.3697   1.8581e-01   4.0708e-01   3.2415e-05   6.5142e-05
  1.8363e+21     116.8066   1.8508e-01   4.0745e-01   3.2141e-05   6.5434e-05
  1.9054e+21     117.2459   1.8433e-01   4.0782e-01   3.1863e-05   6.5731e-05
  1.9770e+21     117.6871   1.8355e-01   4.0821e-01   3.1579e-05   6.6034e-05
  2.0514e+21     118.1296   1.8274e-01   4.0861e-01   3.1291e-05   6.6341e-05
